cruise_id,SECT_ID,STNNBR,CASTNO,GEOTRC_EVENTNO,EVENT_LAT,EVENT_LON,ISO_DATETIME_UTC_START_EVENT,BTMDEPTH,PI_DATE,PI_TIME,GEOTRC_SAMPNO,depth,SAMPNO,BTLNBR,As_III_D_CONC_BOTTLE,As_V_D_CONC_BOTTLE,Se_TD_CONC_BOTTLE,Se_IV_D_CONC_BOTTLE,Se_VI_D,Org_Se_II_CONC_BOTTLE,IODIDE_D_CONC_BOTTLE,IO3_D_CONC_BOTTLE,BTL_DATE,BTL_TIME,BTL_LAT,BTL_LON
TN303,EPZT,9,1,4107,-11.9992,-89.0015,2013-11-08T07:55:00.00Z,4132,20131108,0755,3321,3747.8,11,GF-01,nd,nd,nd,nd,nd,nd,nd,nd,20131108,0815,-11.9992,-89.0015
TN303,EPZT,9,1,4107,-11.9992,-89.0015,2013-11-08T07:55:00.00Z,4132,20131108,0755,3322,3747.8,12,GF-16,nd,nd,nd,nd,nd,nd,176.8,472.4,20131108,0815,-11.9992,-89.0015
TN303,EPZT,9,1,4107,-11.9992,-89.0015,2013-11-08T07:55:00.00Z,4132,20131108,0755,3323,3498.3,13,GF-03,nd,nd,nd,nd,nd,nd,nd,nd,20131108,0825,-11.9992,-89.0015
TN303,EPZT,9,1,4107,-11.9992,-89.0015,2013-11-08T07:55:00.00Z,4132,20131108,0755,3324,3498.3,14,GF-18,nd,nd,nd,nd,nd,nd,202.1,454.1,20131108,0825,-11.9992,-89.0015
TN303,EPZT,9,1,4107,-11.9992,-89.0015,2013-11-08T07:55:00.00Z,4132,20131108,0755,3325,3248.9,15,GF-05,nd,nd,nd,nd,nd,nd,nd,nd,20131108,0832,-11.9992,-89.0015
TN303,EPZT,9,1,4107,-11.9992,-89.0015,2013-11-08T07:55:00.00Z,4132,20131108,0755,3326,3248.9,16,GF-24,nd,nd,nd,nd,nd,nd,127.3,472.4,20131108,0832,-11.9992,-89.0015
TN303,EPZT,9,1,4107,-11.9992,-89.0015,2013-11-08T07:55:00.00Z,4132,20131108,0755,3327,2999.2,17,GF-07,nd,nd,nd,nd,nd,nd,nd,nd,20131108,0839,-11.9992,-89.0015
TN303,EPZT,9,1,4107,-11.9992,-89.0015,2013-11-08T07:55:00.00Z,4132,20131108,0755,3328,2999.2,18,GF-26,nd,nd,nd,nd,nd,nd,209.2,470.1,20131108,0839,-11.9992,-89.0015
TN303,EPZT,9,1,4107,-11.9992,-89.0015,2013-11-08T07:55:00.00Z,4132,20131108,0755,3329,2749.2,19,GF-11,nd,nd,nd,nd,nd,nd,nd,nd,20131108,0849,-11.9992,-89.0015
TN303,EPZT,9,1,4107,-11.9992,-89.0015,2013-11-08T07:55:00.00Z,4132,20131108,0755,3330,2749.2,20,GF-28,nd,nd,nd,nd,nd,nd,97.9,460.5,20131108,0849,-11.9992,-89.0015
TN303,EPZT,9,1,4107,-11.9992,-89.0015,2013-11-08T07:55:00.00Z,4132,20131108,0755,3331,2497.9,21,GF-13,nd,nd,nd,nd,nd,nd,nd,nd,20131108,0856,-11.9993,-89.0015
TN303,EPZT,9,1,4107,-11.9992,-89.0015,2013-11-08T07:55:00.00Z,4132,20131108,0755,3332,2497.9,22,GF-30,nd,nd,nd,nd,nd,nd,185.7,454.9,20131108,0856,-11.9993,-89.0015
TN303,EPZT,9,1,4107,-11.9992,-89.0015,2013-11-08T07:55:00.00Z,4132,20131108,0755,3333,2250.1,23,GF-19,nd,nd,nd,nd,nd,nd,nd,nd,20131108,0906,-11.9992,-89.0015
TN303,EPZT,9,1,4107,-11.9992,-89.0015,2013-11-08T07:55:00.00Z,4132,20131108,0755,3334,2250.1,24,GF-36,nd,nd,nd,nd,nd,nd,129.9,451.8,20131108,0906,-11.9992,-89.0015
TN303,EPZT,9,5,4115,-11.9999,-89.0022,2013-11-08T19:22:00.00Z,4123,20131108,1922,3368,352,1,GF-29,nd,nd,nd,nd,nd,nd,nd,nd,20131108,1923,-11.9999,-89.0022
TN303,EPZT,9,5,4115,-11.9999,-89.0022,2013-11-08T19:22:00.00Z,4123,20131108,1922,3369,352,2,GF-02,0.03,18,nd,nd,nd,nd,142.8,444.4,20131108,1923,-11.9999,-89.0022
TN303,EPZT,9,5,4115,-11.9999,-89.0022,2013-11-08T19:22:00.00Z,4123,20131108,1922,3370,301.8,3,GF-31,nd,nd,nd,nd,nd,nd,nd,nd,20131108,1926,-11.9999,-89.0022
TN303,EPZT,9,5,4115,-11.9999,-89.0022,2013-11-08T19:22:00.00Z,4123,20131108,1922,3371,301.8,4,GF-04,0.01,18,1.14,0.33,0.89,0,514.8,292.2,20131108,1926,-11.9999,-89.0022
TN303,EPZT,9,5,4115,-11.9999,-89.0022,2013-11-08T19:22:00.00Z,4123,20131108,1922,3372,251.4,5,GF-33,nd,nd,nd,nd,nd,nd,nd,nd,20131108,1929,-11.9999,-89.0022
TN303,EPZT,9,5,4115,-11.9999,-89.0022,2013-11-08T19:22:00.00Z,4123,20131108,1922,3373,251.4,6,GF-06,0.2,17.8,0.81,0.04,1.09,0,1065.7,234.8,20131108,1929,-11.9999,-89.0022
TN303,EPZT,9,5,4115,-11.9999,-89.0022,2013-11-08T19:22:00.00Z,4123,20131108,1922,3374,201.3,7,GF-37,nd,nd,nd,nd,nd,nd,nd,nd,20131108,1932,-11.9999,-89.0022
TN303,EPZT,9,5,4115,-11.9999,-89.0022,2013-11-08T19:22:00.00Z,4123,20131108,1922,3375,201.3,8,GF-08,0.03,16.5,0.93,0.16,0.94,0,463,278.8,20131108,1932,-11.9999,-89.0022
TN303,EPZT,9,5,4115,-11.9999,-89.0022,2013-11-08T19:22:00.00Z,4123,20131108,1922,3376,175.9,9,GF-01,nd,nd,nd,nd,nd,nd,nd,nd,20131108,1935,-11.9999,-89.0022
TN303,EPZT,9,5,4115,-11.9999,-89.0022,2013-11-08T19:22:00.00Z,4123,20131108,1922,3377,175.9,10,GF-10,0.01,17.3,0.69,0.03,0.86,0,726.9,290.3,20131108,1935,-11.9999,-89.0022
TN303,EPZT,9,5,4115,-11.9999,-89.0022,2013-11-08T19:22:00.00Z,4123,20131108,1922,3378,154.5,11,GF-03,nd,nd,nd,nd,nd,nd,nd,nd,20131108,1937,-11.9999,-89.0021
TN303,EPZT,9,5,4115,-11.9999,-89.0022,2013-11-08T19:22:00.00Z,4123,20131108,1922,3379,154.5,12,GF-16,0.24,15.2,nd,nd,nd,nd,1050.4,279.7,20131108,1937,-11.9999,-89.0021
TN303,EPZT,9,5,4115,-11.9999,-89.0022,2013-11-08T19:22:00.00Z,4123,20131108,1922,3380,136.5,13,GF-05,nd,nd,nd,nd,nd,nd,nd,nd,20131108,1939,-11.9999,-89.0022
TN303,EPZT,9,5,4115,-11.9999,-89.0022,2013-11-08T19:22:00.00Z,4123,20131108,1922,3381,136.5,14,GF-18,0.04,17.3,0.88,0.07,0.81,0,885.1,227.5,20131108,1939,-11.9999,-89.0022
TN303,EPZT,9,5,4115,-11.9999,-89.0022,2013-11-08T19:22:00.00Z,4123,20131108,1922,3382,120.8,15,GF-07,nd,nd,nd,nd,nd,nd,nd,nd,20131108,1941,-11.9999,-89.0022
TN303,EPZT,9,5,4115,-11.9999,-89.0022,2013-11-08T19:22:00.00Z,4123,20131108,1922,3383,120.8,16,GF-24,0.12,16.1,0.85,0.11,0.74,0,nd,200.5,20131108,1941,-11.9999,-89.0022
TN303,EPZT,9,5,4115,-11.9999,-89.0022,2013-11-08T19:22:00.00Z,4123,20131108,1922,3384,100.3,17,GF-11,nd,nd,nd,nd,nd,nd,nd,nd,20131108,1943,-11.9999,-89.0022
TN303,EPZT,9,5,4115,-11.9999,-89.0022,2013-11-08T19:22:00.00Z,4123,20131108,1922,3385,100.3,18,GF-26,0.3,16.1,0.99,0.38,0.46,0.15,196.8,330.6,20131108,1943,-11.9999,-89.0022
TN303,EPZT,9,5,4115,-11.9999,-89.0022,2013-11-08T19:22:00.00Z,4123,20131108,1922,3386,61.6,19,GF-13,nd,nd,nd,nd,nd,nd,nd,nd,20131108,1946,-11.9999,-89.0022
TN303,EPZT,9,5,4115,-11.9999,-89.0022,2013-11-08T19:22:00.00Z,4123,20131108,1922,3387,61.6,20,GF-28,nd,nd,0.91,0.12,0.73,0.06,186.6,314,20131108,1946,-11.9999,-89.0022
TN303,EPZT,9,5,4115,-11.9999,-89.0022,2013-11-08T19:22:00.00Z,4123,20131108,1922,3388,40.7,21,GF-19,nd,nd,nd,nd,nd,nd,nd,nd,20131108,1948,-11.9999,-89.0022
TN303,EPZT,9,5,4115,-11.9999,-89.0022,2013-11-08T19:22:00.00Z,4123,20131108,1922,3389,40.7,22,GF-30,0.02,13.7,0.82,0.19,0.69,0,95.1,336.6,20131108,1948,-11.9999,-89.0022
TN303,EPZT,9,5,4115,-11.9999,-89.0022,2013-11-08T19:22:00.00Z,4123,20131108,1922,3390,19.8,23,GF-21,nd,nd,nd,nd,nd,nd,nd,nd,20131108,1950,-11.9999,-89.0022
TN303,EPZT,9,5,4115,-11.9999,-89.0022,2013-11-08T19:22:00.00Z,4123,20131108,1922,3391,19.8,24,GF-36,0.2,14.2,1.05,0.15,0.7,0.2,233.1,338.4,20131108,1950,-11.9999,-89.0022
TN303,EPZT,9,9,4120,-12.0002,-89.0011,2013-11-09T11:16:00.00Z,4136,20131109,1116,3419,2250.6,1,GF-31,0.01,17.2,nd,nd,nd,nd,nd,nd,20131109,1119,-12.0002,-89.0011
TN303,EPZT,9,9,4120,-12.0002,-89.0011,2013-11-09T11:16:00.00Z,4136,20131109,1116,3420,2250.6,2,GF-02,nd,nd,nd,nd,nd,nd,141.8,549.9,20131109,1119,-12.0002,-89.0011
TN303,EPZT,9,9,4120,-12.0002,-89.0011,2013-11-09T11:16:00.00Z,4136,20131109,1116,3421,2000.6,3,GF-33,0.05,16.5,nd,nd,nd,nd,nd,nd,20131109,1125,-12.0002,-89.001
TN303,EPZT,9,9,4120,-12.0002,-89.0011,2013-11-09T11:16:00.00Z,4136,20131109,1116,3422,2000.6,4,GF-04,nd,nd,3.09,1.76,1.03,0.31,113.9,480.3,20131109,1125,-12.0002,-89.001
TN303,EPZT,9,9,4120,-12.0002,-89.0011,2013-11-09T11:16:00.00Z,4136,20131109,1116,3423,1751,5,GF-37,0.04,18.4,nd,nd,nd,nd,nd,nd,20131109,1132,-12.0002,-89.0011
TN303,EPZT,9,9,4120,-12.0002,-89.0011,2013-11-09T11:16:00.00Z,4136,20131109,1116,3424,1751,6,GF-06,nd,nd,1.96,0.39,1.88,0,94.5,496.3,20131109,1132,-12.0002,-89.0011
TN303,EPZT,9,9,4120,-12.0002,-89.0011,2013-11-09T11:16:00.00Z,4136,20131109,1116,3425,1500.4,7,GF-01,0.03,17.9,nd,nd,nd,nd,nd,nd,20131109,1141,-12.0002,-89.0011
TN303,EPZT,9,9,4120,-12.0002,-89.0011,2013-11-09T11:16:00.00Z,4136,20131109,1116,3426,1500.4,8,GF-08,nd,nd,1.68,0.43,1.71,0,87.6,532.9,20131109,1141,-12.0002,-89.0011
TN303,EPZT,9,9,4120,-12.0002,-89.0011,2013-11-09T11:16:00.00Z,4136,20131109,1116,3427,1252,9,GF-03,0.03,17.2,nd,nd,nd,nd,nd,nd,20131109,1147,-12.0002,-89.0011
TN303,EPZT,9,9,4120,-12.0002,-89.0011,2013-11-09T11:16:00.00Z,4136,20131109,1116,3428,1252,10,GF-10,nd,nd,1.55,0.44,1.39,0,131.5,505,20131109,1147,-12.0002,-89.0011
TN303,EPZT,9,9,4120,-12.0002,-89.0011,2013-11-09T11:16:00.00Z,4136,20131109,1116,3429,1001,11,GF-05,0.02,17.2,nd,nd,nd,nd,nd,nd,20131109,1153,-12.0002,-89.0011
TN303,EPZT,9,9,4120,-12.0002,-89.0011,2013-11-09T11:16:00.00Z,4136,20131109,1116,3430,1001,12,GF-16,nd,nd,1.23,0.6,0.82,0,112.6,523.4,20131109,1153,-12.0002,-89.0011
TN303,EPZT,9,9,4120,-12.0002,-89.0011,2013-11-09T11:16:00.00Z,4136,20131109,1116,3431,750.9,13,GF-07,nd,nd,nd,nd,nd,nd,nd,nd,20131109,1201,-12.0002,-89.0011
TN303,EPZT,9,9,4120,-12.0002,-89.0011,2013-11-09T11:16:00.00Z,4136,20131109,1116,3432,750.9,14,GF-18,nd,nd,1.43,0.53,0.82,0.07,113.5,530.6,20131109,1201,-12.0002,-89.0011
TN303,EPZT,9,9,4120,-12.0002,-89.0011,2013-11-09T11:16:00.00Z,4136,20131109,1116,3433,625.3,15,GF-11,nd,nd,nd,nd,nd,nd,nd,nd,20131109,1205,-12.0002,-89.0011
TN303,EPZT,9,9,4120,-12.0002,-89.0011,2013-11-09T11:16:00.00Z,4136,20131109,1116,3434,625.3,16,GF-24,nd,nd,1.49,0.7,0.68,0.11,153.2,511.3,20131109,1205,-12.0002,-89.0011
TN303,EPZT,9,9,4120,-12.0002,-89.0011,2013-11-09T11:16:00.00Z,4136,20131109,1116,3435,500.4,17,GF-13,nd,nd,nd,nd,nd,nd,nd,nd,20131109,1209,-12.0002,-89.001
TN303,EPZT,9,9,4120,-12.0002,-89.0011,2013-11-09T11:16:00.00Z,4136,20131109,1116,3436,500.4,18,GF-26,nd,nd,0.9,0.23,1.05,0,79.9,439.8,20131109,1209,-12.0002,-89.001
TN303,EPZT,9,9,4120,-12.0002,-89.0011,2013-11-09T11:16:00.00Z,4136,20131109,1116,3437,450.7,19,GF-19,nd,nd,nd,nd,nd,nd,nd,nd,20131109,1213,-12.0002,-89.001
TN303,EPZT,9,9,4120,-12.0002,-89.0011,2013-11-09T11:16:00.00Z,4136,20131109,1116,3438,450.7,20,GF-28,nd,nd,1.19,0.47,0.6,0.12,122,505.9,20131109,1213,-12.0002,-89.001
TN303,EPZT,9,9,4120,-12.0002,-89.0011,2013-11-09T11:16:00.00Z,4136,20131109,1116,3439,399.5,21,GF-21,nd,nd,nd,nd,nd,nd,nd,nd,20131109,1216,-12.0002,-89.0011
TN303,EPZT,9,9,4120,-12.0002,-89.0011,2013-11-09T11:16:00.00Z,4136,20131109,1116,3440,399.5,22,GF-30,nd,nd,0.89,0.02,0.91,0,118,510.8,20131109,1216,-12.0002,-89.0011
TN303,EPZT,9,9,4120,-12.0002,-89.0011,2013-11-09T11:16:00.00Z,4136,20131109,1116,3441,350.2,23,GF-29,nd,nd,nd,nd,nd,nd,nd,nd,20131109,1220,-12.0002,-89.0011
TN303,EPZT,9,9,4120,-12.0002,-89.0011,2013-11-09T11:16:00.00Z,4136,20131109,1116,3442,350.2,24,GF-36,nd,nd,0.84,0.04,0.83,0,364.3,368,20131109,1220,-12.0002,-89.0011
TN303,EPZT,10,1,4124,-12,-91.5002,2013-11-10T04:09:00.00Z,3865,20131110,0409,3456,996.8,1,GF-33,nd,nd,nd,nd,nd,nd,nd,nd,20131110,0411,-12.0001,-91.5002
TN303,EPZT,10,1,4124,-12,-91.5002,2013-11-10T04:09:00.00Z,3865,20131110,0409,3457,996.8,2,GF-02,nd,nd,nd,nd,nd,nd,nd,nd,20131110,0411,-12.0001,-91.5002
TN303,EPZT,10,1,4124,-12,-91.5002,2013-11-10T04:09:00.00Z,3865,20131110,0409,3458,797.9,3,GF-37,nd,nd,nd,nd,nd,nd,nd,nd,20131110,0417,-12.0001,-91.5002
TN303,EPZT,10,1,4124,-12,-91.5002,2013-11-10T04:09:00.00Z,3865,20131110,0409,3459,797.9,4,GF-04,nd,nd,nd,nd,nd,nd,nd,nd,20131110,0417,-12.0001,-91.5002
TN303,EPZT,10,1,4124,-12,-91.5002,2013-11-10T04:09:00.00Z,3865,20131110,0409,3460,598.3,5,GF-01,nd,nd,nd,nd,nd,nd,nd,nd,20131110,0423,-12.0001,-91.5002
TN303,EPZT,10,1,4124,-12,-91.5002,2013-11-10T04:09:00.00Z,3865,20131110,0409,3461,598.3,6,GF-06,nd,nd,nd,nd,nd,nd,nd,nd,20131110,0423,-12.0001,-91.5002
TN303,EPZT,10,1,4124,-12,-91.5002,2013-11-10T04:09:00.00Z,3865,20131110,0409,3462,499.4,7,GF-03,nd,nd,nd,nd,nd,nd,nd,nd,20131110,0427,-12.0001,-91.5002
TN303,EPZT,10,1,4124,-12,-91.5002,2013-11-10T04:09:00.00Z,3865,20131110,0409,3463,499.4,8,GF-08,nd,nd,nd,nd,nd,nd,nd,nd,20131110,0427,-12.0001,-91.5002
TN303,EPZT,10,1,4124,-12,-91.5002,2013-11-10T04:09:00.00Z,3865,20131110,0409,3464,398.7,9,GF-05,nd,nd,nd,nd,nd,nd,nd,nd,20131110,0431,-12.0001,-91.5002
TN303,EPZT,10,1,4124,-12,-91.5002,2013-11-10T04:09:00.00Z,3865,20131110,0409,3465,398.7,10,GF-10,nd,nd,nd,nd,nd,nd,nd,nd,20131110,0431,-12.0001,-91.5002
TN303,EPZT,10,1,4124,-12,-91.5002,2013-11-10T04:09:00.00Z,3865,20131110,0409,3466,299.5,11,GF-07,nd,nd,nd,nd,nd,nd,nd,nd,20131110,0434,-12.0001,-91.5002
TN303,EPZT,10,1,4124,-12,-91.5002,2013-11-10T04:09:00.00Z,3865,20131110,0409,3467,299.5,12,GF-16,nd,nd,nd,nd,nd,nd,nd,nd,20131110,0434,-12.0001,-91.5002
TN303,EPZT,10,1,4124,-12,-91.5002,2013-11-10T04:09:00.00Z,3865,20131110,0409,3468,249.5,13,GF-11,nd,nd,nd,nd,nd,nd,nd,nd,20131110,0438,-12.0001,-91.5002
TN303,EPZT,10,1,4124,-12,-91.5002,2013-11-10T04:09:00.00Z,3865,20131110,0409,3469,249.5,14,GF-18,nd,nd,nd,nd,nd,nd,nd,nd,20131110,0438,-12.0001,-91.5002
TN303,EPZT,10,1,4124,-12,-91.5002,2013-11-10T04:09:00.00Z,3865,20131110,0409,3470,200.6,15,GF-13,nd,nd,nd,nd,nd,nd,nd,nd,20131110,0442,-12,-91.5002
TN303,EPZT,10,1,4124,-12,-91.5002,2013-11-10T04:09:00.00Z,3865,20131110,0409,3471,200.6,16,GF-24,nd,nd,nd,nd,nd,nd,nd,nd,20131110,0442,-12,-91.5002
TN303,EPZT,10,1,4124,-12,-91.5002,2013-11-10T04:09:00.00Z,3865,20131110,0409,3472,165.2,17,GF-19,nd,nd,nd,nd,nd,nd,nd,nd,20131110,0445,-12.0001,-91.5002
TN303,EPZT,10,1,4124,-12,-91.5002,2013-11-10T04:09:00.00Z,3865,20131110,0409,3473,165.2,18,GF-26,nd,nd,nd,nd,nd,nd,nd,nd,20131110,0445,-12.0001,-91.5002
TN303,EPZT,10,1,4124,-12,-91.5002,2013-11-10T04:09:00.00Z,3865,20131110,0409,3474,129.5,19,GF-21,nd,nd,nd,nd,nd,nd,nd,nd,20131110,0448,-12.0001,-91.5002
TN303,EPZT,10,1,4124,-12,-91.5002,2013-11-10T04:09:00.00Z,3865,20131110,0409,3475,129.5,20,GF-28,nd,nd,nd,nd,nd,nd,nd,nd,20131110,0448,-12.0001,-91.5002
TN303,EPZT,10,1,4124,-12,-91.5002,2013-11-10T04:09:00.00Z,3865,20131110,0409,3476,69.8,21,GF-29,nd,nd,nd,nd,nd,nd,nd,nd,20131110,0452,-12.0001,-91.5002
TN303,EPZT,10,1,4124,-12,-91.5002,2013-11-10T04:09:00.00Z,3865,20131110,0409,3477,69.8,22,GF-30,nd,nd,nd,nd,nd,nd,nd,nd,20131110,0452,-12.0001,-91.5002
TN303,EPZT,10,1,4124,-12,-91.5002,2013-11-10T04:09:00.00Z,3865,20131110,0409,3478,20.3,23,GF-31,nd,nd,nd,nd,nd,nd,nd,nd,20131110,0455,-12.0001,-91.5002
TN303,EPZT,10,1,4124,-12,-91.5002,2013-11-10T04:09:00.00Z,3865,20131110,0409,3479,20.3,24,GF-36,nd,nd,nd,nd,nd,nd,nd,nd,20131110,0455,-12.0001,-91.5002
TN303,EPZT,11,1,4134,-12.0005,-94.0008,2013-11-10T19:53:00.00Z,3663,20131110,1953,3496,3644.3,1,GF-37,nd,nd,nd,nd,nd,nd,nd,nd,20131110,1954,-12.0005,-94.0008
TN303,EPZT,11,1,4134,-12.0005,-94.0008,2013-11-10T19:53:00.00Z,3663,20131110,1953,3497,3644.3,2,GF-02,nd,nd,nd,nd,nd,nd,135.1,396.9,20131110,1954,-12.0005,-94.0008
TN303,EPZT,11,1,4134,-12.0005,-94.0008,2013-11-10T19:53:00.00Z,3663,20131110,1953,3498,3624.4,3,GF-01,nd,nd,nd,nd,nd,nd,nd,nd,20131110,1957,-12.0005,-94.0008
TN303,EPZT,11,1,4134,-12.0005,-94.0008,2013-11-10T19:53:00.00Z,3663,20131110,1953,3499,3624.4,4,GF-04,nd,nd,nd,nd,nd,nd,158.7,427.5,20131110,1957,-12.0005,-94.0008
TN303,EPZT,11,1,4134,-12.0005,-94.0008,2013-11-10T19:53:00.00Z,3663,20131110,1953,3500,3600.5,5,GF-03,nd,nd,nd,nd,nd,nd,nd,nd,20131110,2000,-12.0005,-94.0008
TN303,EPZT,11,1,4134,-12.0005,-94.0008,2013-11-10T19:53:00.00Z,3663,20131110,1953,3501,3600.5,6,GF-06,nd,nd,nd,nd,nd,nd,227.2,441.3,20131110,2000,-12.0005,-94.0008
TN303,EPZT,11,1,4134,-12.0005,-94.0008,2013-11-10T19:53:00.00Z,3663,20131110,1953,3502,3498.1,7,GF-05,nd,nd,nd,nd,nd,nd,nd,nd,20131110,2005,-12.0005,-94.0008
TN303,EPZT,11,1,4134,-12.0005,-94.0008,2013-11-10T19:53:00.00Z,3663,20131110,1953,3503,3498.1,8,GF-08,nd,nd,nd,nd,nd,nd,207.6,443.1,20131110,2005,-12.0005,-94.0008
TN303,EPZT,11,1,4134,-12.0005,-94.0008,2013-11-10T19:53:00.00Z,3663,20131110,1953,3504,3374.8,9,GF-07,nd,nd,nd,nd,nd,nd,nd,nd,20131110,2009,-12.0005,-94.0008
TN303,EPZT,11,1,4134,-12.0005,-94.0008,2013-11-10T19:53:00.00Z,3663,20131110,1953,3505,3374.8,10,GF-10,nd,nd,nd,nd,nd,nd,129.3,404.9,20131110,2009,-12.0005,-94.0008
TN303,EPZT,11,1,4134,-12.0005,-94.0008,2013-11-10T19:53:00.00Z,3663,20131110,1953,3506,3249,11,GF-11,nd,nd,nd,nd,nd,nd,nd,nd,20131110,2013,-12.0005,-94.0008
TN303,EPZT,11,1,4134,-12.0005,-94.0008,2013-11-10T19:53:00.00Z,3663,20131110,1953,3507,3249,12,GF-16,nd,nd,nd,nd,nd,nd,155.8,442.7,20131110,2013,-12.0005,-94.0008
TN303,EPZT,11,1,4134,-12.0005,-94.0008,2013-11-10T19:53:00.00Z,3663,20131110,1953,3508,2998.6,13,GF-13,nd,nd,nd,nd,nd,nd,nd,nd,20131110,2020,-12.0005,-94.0008
TN303,EPZT,11,1,4134,-12.0005,-94.0008,2013-11-10T19:53:00.00Z,3663,20131110,1953,3509,2998.6,14,GF-18,nd,nd,nd,nd,nd,nd,169.7,447.7,20131110,2020,-12.0005,-94.0008
TN303,EPZT,11,1,4134,-12.0005,-94.0008,2013-11-10T19:53:00.00Z,3663,20131110,1953,3510,2749.7,15,GF-19,nd,nd,nd,nd,nd,nd,nd,nd,20131110,2026,-12.0005,-94.0008
TN303,EPZT,11,1,4134,-12.0005,-94.0008,2013-11-10T19:53:00.00Z,3663,20131110,1953,3511,2749.7,16,GF-24,nd,nd,nd,nd,nd,nd,210.1,453,20131110,2026,-12.0005,-94.0008
TN303,EPZT,11,1,4134,-12.0005,-94.0008,2013-11-10T19:53:00.00Z,3663,20131110,1953,3512,2499.9,17,GF-21,nd,nd,nd,nd,nd,nd,nd,nd,20131110,2033,-12.0005,-94.0008
TN303,EPZT,11,1,4134,-12.0005,-94.0008,2013-11-10T19:53:00.00Z,3663,20131110,1953,3513,2499.9,18,GF-26,nd,nd,nd,nd,nd,nd,214.6,431.5,20131110,2033,-12.0005,-94.0008
TN303,EPZT,11,1,4134,-12.0005,-94.0008,2013-11-10T19:53:00.00Z,3663,20131110,1953,3514,2250,19,GF-29,nd,nd,nd,nd,nd,nd,nd,nd,20131110,2040,-12.0005,-94.0008
TN303,EPZT,11,1,4134,-12.0005,-94.0008,2013-11-10T19:53:00.00Z,3663,20131110,1953,3515,2250,20,GF-28,nd,nd,nd,nd,nd,nd,184.8,467.5,20131110,2040,-12.0005,-94.0008
TN303,EPZT,11,1,4134,-12.0005,-94.0008,2013-11-10T19:53:00.00Z,3663,20131110,1953,3516,2000.6,21,GF-31,nd,nd,nd,nd,nd,nd,nd,nd,20131110,2047,-12.0005,-94.0008
TN303,EPZT,11,1,4134,-12.0005,-94.0008,2013-11-10T19:53:00.00Z,3663,20131110,1953,3517,2000.6,22,GF-30,nd,nd,nd,nd,nd,nd,209.4,465.6,20131110,2047,-12.0005,-94.0008
TN303,EPZT,11,1,4134,-12.0005,-94.0008,2013-11-10T19:53:00.00Z,3663,20131110,1953,3518,1750.1,23,GF-33,nd,nd,nd,nd,nd,nd,nd,nd,20131110,2053,-12.0005,-94.0008
TN303,EPZT,11,1,4134,-12.0005,-94.0008,2013-11-10T19:53:00.00Z,3663,20131110,1953,3519,1750.1,24,GF-36,nd,nd,nd,nd,nd,nd,169.9,462.7,20131110,2053,-12.0005,-94.0008
TN303,EPZT,11,5,4140,-12.0005,-94.0008,2013-11-11T07:23:00.00Z,3664,20131111,0723,3544,321.1,1,GF-02,nd,nd,nd,nd,nd,nd,nd,nd,20131111,0726,-12.0005,-94.0008
TN303,EPZT,11,5,4140,-12.0005,-94.0008,2013-11-11T07:23:00.00Z,3664,20131111,0723,3545,321.1,2,GF-01,0,17.3,1.27,0.44,0.63,0.2,90,442.2,20131111,0726,-12.0005,-94.0008
TN303,EPZT,11,5,4140,-12.0005,-94.0008,2013-11-11T07:23:00.00Z,3664,20131111,0723,3546,261.1,3,GF-04,nd,nd,nd,nd,nd,nd,nd,nd,20131111,0729,-12.0005,-94.0008
TN303,EPZT,11,5,4140,-12.0005,-94.0008,2013-11-11T07:23:00.00Z,3664,20131111,0723,3547,261.1,4,GF-03,0.05,17.4,1.13,0.31,0.65,0.16,141.2,395.4,20131111,0729,-12.0005,-94.0008
TN303,EPZT,11,5,4140,-12.0005,-94.0008,2013-11-11T07:23:00.00Z,3664,20131111,0723,3548,235.9,5,GF-06,nd,nd,nd,nd,nd,nd,nd,nd,20131111,0731,-12.0005,-94.0008
TN303,EPZT,11,5,4140,-12.0005,-94.0008,2013-11-11T07:23:00.00Z,3664,20131111,0723,3549,235.9,6,GF-05,0.01,18.3,0.94,0.37,0.45,0.13,584.8,218.3,20131111,0731,-12.0005,-94.0008
TN303,EPZT,11,5,4140,-12.0005,-94.0008,2013-11-11T07:23:00.00Z,3664,20131111,0723,3550,219.6,7,GF-08,nd,nd,nd,nd,nd,nd,nd,nd,20131111,0734,-12.0005,-94.0008
TN303,EPZT,11,5,4140,-12.0005,-94.0008,2013-11-11T07:23:00.00Z,3664,20131111,0723,3551,219.6,8,GF-07,0.04,15.8,1.04,0.39,0.71,0,791.6,195.3,20131111,0734,-12.0005,-94.0008
TN303,EPZT,11,5,4140,-12.0005,-94.0008,2013-11-11T07:23:00.00Z,3664,20131111,0723,3552,200.7,9,GF-10,nd,nd,nd,nd,nd,nd,nd,nd,20131111,0736,-12.0004,-94.0008
TN303,EPZT,11,5,4140,-12.0005,-94.0008,2013-11-11T07:23:00.00Z,3664,20131111,0723,3553,200.7,10,GF-11,0.04,16.4,0.79,0.3,0.63,0,542.8,181.4,20131111,0736,-12.0004,-94.0008
TN303,EPZT,11,5,4140,-12.0005,-94.0008,2013-11-11T07:23:00.00Z,3664,20131111,0723,3554,180.8,11,GF-16,nd,nd,nd,nd,nd,nd,nd,nd,20131111,0739,-12.0005,-94.0008
